NUROL YATIRIM BANKASI  A.Ş.,"['NRBN', 'NYB', 'NUROL YATIRIM BANKASI']"
OBA MAKARNACILIK SANAYİ VE TİCARET A.Ş.,"['OBAMS', 'OBA MAKARNACILIK']"
OBASE BİLGİSAYAR VE DANIŞMANLIK HİZMETLERİ TİCARET A.Ş.,"['OBASE', 'OBASE BİLGİSAYAR']"
ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,"['ODAS', 'ODAŞ ELEKTRİK']"
ODİNE SOLUTİONS TEKNOLOJİ TİCARET VE SANAYİ A.Ş.,"['ODINE', 'ODİNE SOLUTİONS']"
OFİS YEM GIDA SANAYİ TİCARET A.Ş.,"['OFSYM', 'OFİS YEM GIDA']"
ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş.,"['ONCSM', 'ONCOSEM ONKOLOJİK SİSTEMLER']"
ONUR YÜKSEK TEKNOLOJİ A.Ş.,"['ONRYT', 'ONUR YÜKSEK TEKNOLOJİ']"
OPET PETROLCÜLÜK A.Ş.,"['OPET', 'OPET PETROLCÜLÜK']"
OPTİMA FAKTORİNG A.Ş.,"['OPTMA', 'OPTİMA FAKTORİNG']"
ORÇAY ORTAKÖY ÇAY SANAYİ VE TİCARET A.Ş.,"['ORCAY', 'ORÇAY ORTAKÖY ÇAY']"
ORFİN FİNANSMAN A.Ş.,"['ORFIN', 'ORFİN FİNANSMAN']"
ORGE ENERJİ ELEKTRİK TAAHHÜT A.Ş.,"['ORGE', 'ORGE ENERJİ']"
ORMA ORMAN MAHSULLERİ İNTEGRE SANAYİ VE TİCARET A.Ş.,"['ORMA', 'ORMA ORMAN MAHSULLERİ']"
OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,"['OM', 'OSMEN', 'OSMANLI YATIRIM MENKUL DEĞERLER']"
OSTİM ENDÜSTRİYEL YATIRIMLAR VE İŞLETME A.Ş.,"['OSTIM', 'OSTİM ENDÜSTRİYEL YATIRIMLAR']"
OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,"['OTKAR', 'OTOKAR']"
OTOKOÇ OTOMOTİV TİCARET VE SANAYİ A.Ş.,"['OTOKC', 'OTOKOÇ']"
OTOSOR OTOMOTİV A.Ş.,"['OTOSR', 'OTOSOR OTOMOTİV']"
OTTO HOLDİNG A.Ş.,"['OTTO', 'OTTO HOLDİNG']"
OYAK ÇİMENTO FABRİKALARI A.Ş.,"['OYAKC', 'OYAK ÇİMENTO']"
OYAK YATIRIM MENKUL DEĞERLER A.Ş.,"['OY', 'OYYAT', 'OYAK YATIRIM MENKUL DEĞERLER']"
OYAK YATIRIM ORTAKLIĞI A.Ş.,"['OYAYO', 'OYAK YATIRIM ORTAKLIĞI']"
OYLUM SINAİ YATIRIMLAR A.Ş.,"['OYLUM', 'OYLUM SINAİ YATIRIMLAR']"
ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['OZKGY', 'ÖZAK GAYRİMENKUL']"
ÖZDERİCİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['OZGYO', 'ÖZDERİCİ GAYRİMENKUL']"
ÖZERDEN AMBALAJ SANAYİ A.Ş.,"['OZRDN', 'ÖZERDEN AMBALAJ']"
ÖZSU BALIK ÜRETİM A.Ş.,"['OZSUB', 'ÖZSU BALIK']"
ÖZYAŞAR TEL VE GALVANİZLEME SANAYİ A.Ş.,"['OZYSR', 'ÖZYAŞAR TEL']"
PAMEL YENİLENEBİLİR ELEKTRİK ÜRETİM A.Ş.,"['PAMEL', 'PAMEL YENİLENEBİLİR ELEKTRİK']"
PANELSAN ÇATI CEPHE SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,"['PNLSN', 'PANELSAN ÇATI CEPHE SİSTEMLERİ']"
PANORA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['PAGYO', 'PANORA GAYRİMENKUL']"
PAPİLON SAVUNMA TEKNOLOJİ VE TİCARET A.Ş.,"['PAPIL', 'PAPİLON SAVUNMA']"
PARAFİNANS FAKTORİNG A.Ş.,"['PRFFK', 'PARAFİNANS FAKTORİNG']"
PARDUS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,"['PRDGS', 'PARDUS GİRİŞİM']"
PARK ELEKTRİK ÜRETİM MADENCİLİK SANAYİ VE TİCARET A.Ş.,"['PRKME', 'PARK ELEKTRİK']"
PARSAN MAKİNA PARÇALARI SANAYİİ A.Ş.,"['PARSN', 'PARSAN MAKİNA']"
PASHA YATIRIM BANKASI A.Ş.,"['PB', 'PBTR', 'PASHA YATIRIM BANKASI']"
PASİFİK DONANIM VE YAZILIM BİLGİ TEKNOLOJİLERİ A.Ş.,"['PATEK', 'PASİFİK DONANIM VE YAZILIM']"
PASİFİK EURASİA LOJİSTİK DIŞ TİCARET A.Ş.,"['PASEU', 'PASİFİK EURASİA']"
PASİFİK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['PSGYO', 'PASİFİK GAYRİMENKUL']"
PC İLETİŞİM VE MEDYA HİZMETLERİ SANAYİ TİCARET A.Ş.,"['PCILT', 'PC İLETİŞİM VE MEDYA HİZMETLERİ']"
PEGASUS HAVA TAŞIMACILIĞI A.Ş.,"['PGSUS', 'PEGASUS']"
PEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['PEKGY', 'PEKER GAYRİMENKUL']"
PENGUEN GIDA SANAYİ A.Ş.,"['PENGD', 'PENGUEN GIDA']"
PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş.,"['PENTA', 'PENTA TEKNOLOJİ']"
PERA YATIRIM HOLDİNG A.Ş.,"['PEHOL', 'PERA YATIRIM HOLDİNG']"
PERGAMON STATUS DIŞ TİCARET A.Ş.,"['PSDTC', 'PERGAMON STATUS DIŞ TİCARET']"
PETKİM PETROKİMYA HOLDİNG A.Ş.,"['PETKM', 'PETKİM PETROKİMYA HOLDİNG']"
PETROKENT TURİZM A.Ş.,"['PKENT', 'PETROKENT TURİZM']"
PINAR ENTEGRE ET VE UN SANAYİİ A.Ş.,"['PETUN', 'PINAR ENTEGRE ET VE UN']"
PINAR SU VE İÇECEK SANAYİ VE TİCARET A.Ş.,"['PINSU', 'PINAR SU VE İÇECEK']"
PINAR SÜT MAMULLERİ SANAYİİ A.Ş.,"['PNSUT', 'PINAR SÜT']"
PLASTİKKART AKILLI KART İLETİŞİM SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,"['PKART', 'PLASTİKKART']"
PLATFORM TURİZM TAŞIMACILIK GIDA İNŞAAT TEMİZLİK HİZMETLERİ SANAYİ VE TİCARET A.Ş.,"['PLTUR', 'PLATFORM TURİZM']"
POLİSAN HOLDİNG A.Ş.,"['POLHO', 'POLİSAN HOLDİNG']"
POLİTEKNİK METAL SANAYİ VE TİCARET A.Ş.,"['POLTK', 'POLİTEKNİK METAL']"
PRİZMA PRES MATBAACILIK YAYINCILIK SANAYİ VE TİCARET A.Ş.,"['PRZMA', 'PRİZMA PRES']"
Q YATIRIM HOLDİNG A.Ş.,"['QYHOL', 'Q YATIRIM HOLDİNG']"
QNB FİNANS FAKTORİNG A.Ş.,"['QNBFF', 'QNB FİNANS FAKTORİNG']"
QNB FİNANS FİNANSAL KİRALAMA A.Ş.,"['QNBFL', 'QNB FİNANS FİNANSAL KİRALAMA']"
QNB FİNANS VARLIK KİRALAMA A.Ş.,"['QNBVK', 'QNB FİNANS VARLIK KİRALAMA']"
QNB FİNANS YATIRIM MENKUL DEĞERLER A.Ş.,"['FN', 'QNBFI', 'QNB FİNANS YATIRIM MENKUL DEĞERLER']"
QNB FİNANSBANK A.Ş.,"['FI', 'QNBFB', 'QNB FİNANSBANK']"
QUA GRANITE HAYAL YAPI VE ÜRÜNLERİ SANAYİ TİCARET A.Ş.,"['QUAGR', 'QUA GRANITE HAYAL YAPI']"
QUICK FİNANSMAN A.Ş.,"['QUFIN', 'QUICK FİNANSMAN']"
RAİNBOW POLİKARBONAT SANAYİ TİCARET A.Ş.,"['RNPOL', 'RAİNBOW POLİKARBONAT']"
RAL YATIRIM HOLDİNG A.Ş.,"['RALYH', 'RAL YATIRIM HOLDİNG']"
RAY SİGORTA A.Ş.,"['RAYSG', 'RAY SİGORTA']"
REEDER TEKNOLOJİ SANAYİ VE TİCARET A.Ş.,"['REEDR', 'REEDER TEKNOLOJİ SANAYİ VE TİCARET', 'REEDER']"
REYSAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['RYGYO', 'REYSAŞ GAYRİMENKUL']"
REYSAŞ TAŞIMACILIK VE LOJİSTİK TİCARET A.Ş.,"['RYSAS', 'REYSAŞ TAŞIMACILIK']"
RODRİGO TEKSTİL SANAYİ VE TİCARET A.Ş.,"['RODRG', 'RODRİGO TEKSTİL']"
ROYAL HALI İPLİK TEKSTİL MOBİLYA SANAYİ VE TİCARET A.Ş.,"['ROYAL', 'ROYAL HALI']"
RÖNESANS GAYRİMENKUL YATIRIM A.Ş.,"['RGYAS', 'RÖNESANS GAYRİMENKUL']"
RTA LABORATUVARLARI BİYOLOJİK ÜRÜNLER İLAÇ VE MAKİNE SANAYİ TİCARET A.Ş.,"['RTALB', 'RTA LABORATUVARLARI']"
RUBENİS TEKSTİL SANAYİ TİCARET A.Ş.,"['RUBNS', 'RUBENİS TEKSTİL SANAYİ TİCARET']"
SAFKAR EGE SOĞUTMACILIK KLİMA SOĞUK HAVA TESİSLERİ İHRACAT İTHALAT SANAYİ VE TİCARET A.Ş.,"['SAFKR', 'SAFKAR EGE SOĞUTMACILIK']"
SAN-EL MÜHENDİSLİK ELEKTRİK TAAHHÜT SANAYİ VE TİCARET A.Ş.,"['SANEL', 'SAN-EL MÜHENDİSLİK']"
SANİCA ISI SANAYİ A.Ş.,"['SNICA', 'SANİCA ISI']"
SANİFOAM ENDÜSTRİ VE TÜKETİM ÜRÜNLERİ SANAYİ TİCARET A.Ş.,"['SANFM', 'SANİFOAM']"
SANKO PAZARLAMA İTHALAT İHRACAT A.Ş.,"['SANKO', 'SANKO PAZARLAMA']"
SARAY MATBAACILIK KAĞITÇILIK KIRTASİYECİLİK TİCARET VE SANAYİ A.Ş.,"['SAMAT', 'SARAY MATBAACILIK']"
SARKUYSAN ELEKTROLİTİK BAKIR SANAYİ VE TİCARET A.Ş.,"['SARKY', 'SARKUYSAN ELEKTROLİTİK BAKIR']"
SARTEN AMBALAJ SANAYİ VE TİCARET A.Ş.,"['SARTN', 'SARTEN AMBALAJ']"
SASA POLYESTER SANAYİ A.Ş.,"['SASA', 'SASA POLYESTER']"
SAY YENİLENEBİLİR ENERJİ EKİPMANLARI SANAYİ VE TİCARET A.Ş.,"['SAYAS', 'SAY YENİLENEBİLİR ENERJİ']"
SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş.,"['SDTTR', 'SDT UZAY VE SAVUNMA']"
SEKURO PLASTİK AMBALAJ SANAYİ A.Ş.,"['SEKUR', 'SEKURO PLASTİK AMBALAJ']"
SELÇUK ECZA DEPOSU TİCARET VE SANAYİ A.Ş.,"['SELEC', 'SELÇUK ECZA']"
SELÇUK GIDA ENDÜSTRİ İHRACAT İTHALAT A.Ş.,"['SELGD', 'SELÇUK GIDA']"
SELVA GIDA SANAYİ A.Ş.,"['SELVA', 'SELVA GIDA']"
SENKRON SİBER GÜVENLİK YAZILIM VE BİLİŞİM ÇÖZÜMLERİ A.Ş.,"['SNKRN', 'SENKRON SİBER GÜVENLİK']"
SERVET GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['SRVGY', 'SERVET GAYRİMENKUL']"
SETUR SERVİS TURİSTİK A.Ş.,"['KHSTR', 'SETUR SERVİS']"
SEYİTLER KİMYA SANAYİ A.Ş.,"['SEYKM', 'SEYİTLER KİMYA']"
SHELL & TURCAS PETROL A.Ş.,"['SHTRP', 'SHELL VE TURCAS PETROL', 'SHELL']"
SİLVERLİNE ENDÜSTRİ VE TİCARET A.Ş.,"['SILVR', 'SİLVERLİNE']"
SİNPAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['SNGYO', 'SİNPAŞ GAYRİMENKUL', 'SİNPAŞ']"
SKYALP FİNANSAL TEKNOLOJİLER VE DANIŞMANLIK A.Ş.,"['SKYLP', 'SKYALP FİNANSAL TEKNOLOJİLER']"
SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET A.Ş.,"['SMRTG', 'SMART GÜNEŞ ENERJİSİ', 'SMART GÜNEŞ TEKNOLOJİLERİ']"
SMARTİKS YAZILIM A.Ş.,"['SMART', 'SMARTİKS YAZILIM']"
SODAŞ SODYUM SANAYİİ A.Ş.,"['SODSN', 'SODAŞ SODYUM']"
SÖKE DEĞİRMENCİLİK SANAYİ VE TİCARET A.Ş.,"['SOKE', 'SÖKE DEĞİRMENCİLİK']"
SÖKTAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.,"['SKTAS', 'SÖKTAŞ TEKSTİL']"
SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF SANAYİ A.Ş.,"['SONME', 'SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF']"
SÖNMEZ PAMUKLU SANAYİİ A.Ş.,"['SNPAM', 'SÖNMEZ PAMUKLU']"
SUMAŞ SUNİ TAHTA VE MOBİLYA SANAYİ A.Ş.,"['SUMAS', 'SUMAŞ SUNİ TAHTA VE MOBİLYA']"
SUN TEKSTİL SANAYİ VE TİCARET A.Ş.,"['SUNTK', 'SUN TEKSTİL']"
SUR TATİL EVLERİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['SURGY', 'SUR TATİL EVLERİ', 'SUR GAYRİMENKUL']"
SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş.,"['SUWEN', 'SUWEN TEKSTİL']"
SÜMER FAKTORİNG A.Ş.,"['SMRFA', 'SÜMER FAKTORİNG']"
SÜMER VARLIK YÖNETİM A.Ş.,"['SMRVA', 'SÜMER VARLIK YÖNETİM']"
ŞEKER FAKTORİNG A.Ş.,"['SEKFA', 'ŞEKER FAKTORİNG']"
ŞEKER FİNANSAL KİRALAMA A.Ş.,"['SEKFK', 'ŞEKER FİNANSAL KİRALAMA']"
ŞEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['SEGYO', 'ŞEKER GAYRİMENKUL']"
ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,"['SK', 'SKYMD', 'ŞEKER YATIRIM MENKUL DEĞERLER']"
ŞEKERBANK T.A.Ş.,"['SE', 'SKBNK', 'ŞEKERBANK']"
ŞOK MARKETLER TİCARET A.Ş.,"['SOKM', 'ŞOK MARKETLER', 'ŞOK']"
T.C. HAZİNE VE MALİYE BAKANLIĞI DARPHANE VE DAMGA MATBAASI GENEL MÜDÜRLÜĞÜ,"['DRPHN', 'HAZİNE VE MALİYE BAKANLIĞI DARPHANE', 'DARPHANE']"
T.C. TOPLU KONUT İDARESİ BAŞKANLIĞI,"['TOKI', 'TOPLU KONUT İDARESİ']"
TAB GIDA SANAYİ VE TİCARET A.Ş.,"['TABGD', 'TAB GIDA']"
TACİRLER YATIRIM MENKUL DEĞERLER  A.Ş.,"['TA', 'TCRYT', 'TACİRLER YATIRIM MENKUL DEĞERLER']"
TAM FİNANS FAKTORİNG A.Ş.,"['TAMFA', 'TAM FİNANS FAKTORİNG']"
TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,"['TNZTP', 'TAPDİ OKSİJEN']"
TARKİM BİTKİ KORUMA SANAYİ VE TİCARET A.Ş.,"['TARKM', 'TARKİM']"
TAT GIDA SANAYİ A.Ş.,"['TATGD', 'TAT GIDA']"
TATLIPINAR ENERJİ ÜRETİM A.Ş.,"['TATEN', 'TATLIPINAR ENERJİ']"
TAV HAVALİMANLARI HOLDİNG A.Ş.,"['TAVHL', 'TAV HAVALİMANLARI']"
TEB FAKTORİNG A.Ş.,"['TEBFA', 'TEB FAKTORİNG']"
TEB FİNANSMAN A.Ş.,"['TEBCE', 'TEB FİNANSMAN']"
TEK-ART İNŞAAT TİCARET TURİZM SANAYİ VE YATIRIMLAR A.Ş.,"['TEKTU', 'TEK-ART İNŞAAT']"
TEKFEN HOLDİNG A.Ş.,"['TKFEN', 'TEKFEN HOLDİNG']"
TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,"['TKNSA', 'TEKNOSA']"
TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,"['TMPOL', 'TEMAPOL POLİMER PLASTİK']"
TERA YATIRIM MENKUL DEĞERLER A.Ş.,"['TER', 'TRA', 'TERA YATIRIM MENKUL DEĞERLER']"
TETAMAT GIDA YATIRIMLARI A.Ş.,"['TETMT', 'TETAMAT GIDA']"
TF VARLIK KİRALAMA A.Ş.,"['TFNVK', 'TF VARLIK KİRALAMA']"
TGS DIŞ TİCARET A.Ş.,"['TGSAS', 'TGS']"
TİRYAKİ AGRO GIDA SANAYİ VE TİCARET A.Ş.,"['TRYKI', 'TİRYAKİ AGRO GIDA']"
TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,"['TOASO', 'TOFAŞ TÜRK OTOMOBİL FABRİKASI', 'TOFAŞ']"
TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['TRGYO', 'TORUNLAR GAYRİMENKUL']"
TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,"['TLMAN', 'TRABZON LİMAN']"
TRABZONSPOR SPORTİF YATIRIM VE FUTBOL İŞLETMECİLİĞİ TİCARET A.Ş.,"['TSPOR', 'TS', 'TRABZON SPOR', 'TRABZONSPOR']"
TREND GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['TDGYO', 'TREND GAYRİMENKUL']"
TRIVE YATIRIM MENKUL DEĞERLER A.Ş.,"['TRME', 'TVM', 'TRIVE YATIRIM MENKUL DEĞERLER']"
TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['TSGYO', 'TSKB GAYRİMENKUL']"
TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,"['TUCLK', 'TUĞÇELİK ALÜMİNYUM METAL']"
TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,"['TUKAS', 'TUKAŞ']"
TURCAS PETROL A.Ş.,"['TRCAS', 'TURCAS PETROL']"
TUREKS TURİZM TAŞIMACILIK A.Ş.,"['TUREX', 'TUREKS TURİZM TAŞIMACILIK', 'TUREKS TURİZM']"
TUREKS TURUNÇ MADENCİLİK İÇ VE DIŞ TİCARET A.Ş.,"['MARBL', 'TUREKS MADENCİLİK', 'TUREKS TURUNÇ']"
TURK FİNANSMAN A.Ş.,"['TRKFN', 'TURK FİNANSMAN']"
TURK İLAÇ VE SERUM SANAYİ A.Ş.,"['TRILC', 'TURK İLAÇ VE SERUM']"
TURKCELL FİNANSMAN A.Ş.,"['FNCLL', 'TURKCELL FİNANSMAN']"
TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,"['TCELL', 'TURKCELL İLETİŞİM HİZMETLERİ','TÜRKCELL','TURKCELL']"
TURKISH BANK A.Ş.,"['TB', 'TRKSH', 'TURKISH BANK']"
TURKNET İLETİŞİM HİZMETLERİ A.Ş.,"['TRKNT', 'TURKNET']"
TÜMOSAN MOTOR VE TRAKTÖR SANAYİ A.Ş.,"['TMSN', 'TÜMOSAN MOTOR']"
TÜPRAŞ-TÜRKİYE PETROL RAFİNERİLERİ A.Ş.,"['TUPRS', 'TÜPRAŞ']"
TÜRK HAVA YOLLARI A.O.,"['THYAO', 'TÜRK HAVA YOLLARI', 'THY']"
TÜRK PRYSMİAN KABLO VE SİSTEMLERİ A.Ş.,"['PRKAB', 'TÜRK PRYSMİAN KABLO']"
TÜRK TELEKOMÜNİKASYON A.Ş.,"['TTKOM', 'TÜRK TELEKOMÜNİKASYON', 'TÜRK TELEKOM', 'TÜRKTELEKOM']"
TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ A.Ş.,"['TTRAK', 'TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ', 'TÜRK TRAKTÖR']"
TÜRK TUBORG BİRA VE MALT SANAYİİ A.Ş.,"['TBORG', 'TÜRK TUBORG BİRA VE MALT SANAYİİ', 'TUBORG']"
TÜRKER PROJE GAYRİMENKUL VE YATIRIM GELİŞTİRME A.Ş.,"['TURGG', 'TÜRKER PROJE GAYRİMENKUL']"
TÜRKİYE GARANTİ BANKASI A.Ş.,"['GARA', 'TGB', 'GARANTİ']"
TÜRKİYE HALK BANKASI A.Ş.,"['HALK', 'THL', 'HALK BANKASI']"
TÜRKİYE İHRACAT KREDİ BANKASI A.Ş.,"['EXIM', 'THR', 'İHRACAT KREDİ BANKASI']"
TÜRKİYE İŞ BANKASI A.Ş.,"['ISAT', 'ISBT', 'ISCT', 'ISKU', 'TIB', 'İŞ BANKASI']"
TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.,"['KL', 'KLNMA', 'KALKINMA VE YATIRIM BANKASI']"
TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,"['TS', 'TSKB', 'SINAİ KALKINMA BANKASI']"
TÜRKİYE SİGORTA A.Ş.,"['TURSG', 'TÜRKİYE SİGORTA']"
TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.,"['SISE', 'ŞİŞECAM', 'ŞİŞE CAM']"
TÜRKİYE VAKIFLAR BANKASI T.A.O.,"['TV', 'VAKBN', 'VAKIFBANK', 'VAKIF BANK']"
UFUK YATIRIM YÖNETİM VE GAYRİMENKUL A.Ş.,"['UFUK', 'UFUK YATIRIM YÖNETİM VE GAYRİMENKUL']"
ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş.,"['ULAS', 'ULAŞLAR TURİZM']"
ULUSAL FAKTORİNG A.Ş.,"['ULUFA', 'ULUSAL FAKTORİNG']"
ULUSOY ELEKTRİK İMALAT TAAHHÜT VE TİCARET A.Ş.,"['ULUSE', 'ULUSOY ELEKTRİK']"
ULUSOY UN SANAYİ VE TİCARET A.Ş.,"['ULUUN', 'ULUSOY UN']"
UMPAŞ HOLDİNG A.Ş.,"['UMPAS', 'UMPAŞ HOLDİNG']"
UŞAK SERAMİK SANAYİ A.Ş.,"['USAK', 'UŞAK SERAMİK']"
UZERTAŞ BOYA SANAYİ TİCARET VE YATIRIM A.Ş.,"['UZERB', 'UZERTAŞ BOYA']"
ÜLKER BİSKÜVİ SANAYİ A.Ş.,"['ULKER', 'ÜLKER']"
ÜNLÜ YATIRIM HOLDİNG A.Ş.,"['UNLU', 'ÜNLÜ YATIRIM HOLDİNG']"
VAKIF FİNANSAL KİRALAMA A.Ş.,"['VAKFN', 'VAKIF FİNANSAL KİRALAMA']"
VAKIF GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['VKGYO', 'VAKIF GAYRİMENKUL']"
VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,"['VKFYO', 'VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI']"
VAKIF VARLIK KİRALAMA A.Ş.,"['VAKVK', 'VAKIF VARLIK KİRALAMA']"
VAKKO TEKSTİL VE HAZIR GİYİM SANAYİ İŞLETMELERİ A.Ş.,"['VAKKO', 'VAKKO TEKSTİL']"
VANET GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.,"['VANGD', 'VANET GIDA']"
VBT YAZILIM A.Ş.,"['VBTYZ', 'VBT YAZILIM']"
VDF FİLO KİRALAMA A.Ş.,"['VDFLO', 'VDF FİLO KİRALAMA']"
VERA KONSEPT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['VRGYO', 'VERA KONSEPT GAYRİMENKUL']"
VERUSA HOLDİNG A.Ş.,"['VERUS', 'VERUSA HOLDİNG']"
VERUSATURK GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,"['VERTU', 'VERUSATURK GİRİŞİM SERMAYESİ']"
VESTEL BEYAZ EŞYA SANAYİ VE TİCARET A.Ş.,"['VESBE', 'VESTEL BEYAZ EŞYA SANAYİ VE TİCARET']"
VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,"['VESTL', 'VESTEL ELEKTRONİK SANAYİ VE TİCARET']"
VİKİNG KAĞIT VE SELÜLOZ A.Ş.,"['VKING', 'VİKİNG KAĞIT']"
VOLKSWAGEN DOĞUŞ FİNANSMAN A.Ş.,"['VDFAS', 'VOLKSWAGEN DOĞUŞ FİNANSMAN']"
YAPI KREDİ FAKTORİNG A.Ş.,"['YKFKT', 'YAPI KREDİ FAKTORİNG']"
YAPI KREDİ FİNANSAL KİRALAMA A.O.,"['YKFIN', 'YAPI KREDİ FİNANSAL KİRALAMA']"
YAPI KREDİ YATIRIM MENKUL DEĞERLER  A.Ş.,"['YK', 'YKYAT', 'YAPI KREDİ YATIRIM MENKUL DEĞERLER']"
YAPI VE KREDİ BANKASI A.Ş.,"['YK', 'YKBNK', 'YAPI KREDİ BANKASI', 'YAPI KREDİ']"
YAPRAK SÜT VE BESİ ÇİFTLİKLERİ SANAYİ VE TİCARET A.Ş.,"['YAPRK', 'YAPRAK SÜT VE BESİ ÇİFTLİKLERİ']"
YATAŞ YATAK VE YORGAN SANAYİ TİCARET A.Ş.,"['YATAS', 'YATAŞ YATAK']"
YATIRIM FİNANSMAN MENKUL DEĞERLER A.Ş.,"['YA', 'YFMEN', 'YATIRIM FİNANSMAN MENKUL DEĞERLER']"
YATIRIM VARLIK KİRALAMA A.Ş.,"['YATVK', 'YATIRIM VARLIK KİRALAMA']"
YAYLA AGRO GIDA SANAYİ VE TİCARET A.Ş.,"['YYLGD', 'YAYLA AGRO GIDA']"
YAYLA ENERJİ ÜRETİM TURİZM VE İNŞAAT TİCARET A.Ş.,"['YAYLA', 'YAYLA ENERJİ']"
YENİ GİMAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['YGGYO', 'YENİ GİMAT GAYRİMENKUL']"
YEO TEKNOLOJİ ENERJİ VE ENDÜSTRİ A.Ş.,"['YEOTK', 'YEO TEKNOLOJİ']"
YEŞİL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['YGYO', 'YEŞİL GAYRİMENKUL']"
YEŞİL YAPI ENDÜSTRİSİ A.Ş.,"['YYAPI', 'YEŞİL YAPI']"
YEŞİL YATIRIM HOLDİNG A.Ş.,"['YESIL', 'YEŞİL YATIRIM HOLDİNG']"
YİBİTAŞ YOZGAT İŞÇİ BİRLİĞİ İNŞAAT MALZEMELERİ TİCARET VE SANAYİ A.Ş.,"['YBTAS', 'YİBİTAŞ YOZGAT İŞÇİ BİRLİĞİ']"
YİĞİT AKÜ MALZEMELERİ NAKLİYAT TURİZM İNŞAAT SANAYİ VE TİCARET A.Ş.,"['YIGIT', 'YİĞİT AKÜ']"
YONGA MOBİLYA SANAYİ VE TİCARET A.Ş.,"['YONGA', 'YONGA MOBİLYA']"
YÜKSELEN ÇELİK A.Ş.,"['YKSLN', 'YÜKSELEN ÇELİK']"
YÜNSA YÜNLÜ SANAYİ VE TİCARET A.Ş.,"['YUNSA', 'YÜNSA YÜN']"
ZEDUR ENERJİ ELEKTRİK ÜRETİM A.Ş.,"['ZEDUR', 'ZEDUR ENERJİ']"
ZİRAAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,"['ZRGYO', 'ZİRAAT GAYRİMENKUL']"
